ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-02-23,6030.964964598212,56.652762423758965,12511.351161881372,6030.964964598212,6030.964964598212,42.126849768571276,42.126849768571276,42.126849768571276,42.126849768571276,42.126849768571276,42.126849768571276,0.0,0.0,0.0,6073.091814366783
2023-02-24,6030.231115215166,-411.98830143745363,12533.551396497101,6030.231115215166,6030.231115215166,147.32999896338535,147.32999896338535,147.32999896338535,147.32999896338535,147.32999896338535,147.32999896338535,0.0,0.0,0.0,6177.561114178551
2023-02-26,6028.7634164490755,383.2017897591279,12874.535434749509,6028.7634164490755,6028.7634164490755,642.0742215627916,642.0742215627916,642.0742215627916,642.0742215627916,642.0742215627916,642.0742215627916,0.0,0.0,0.0,6670.837638011867
2023-02-27,6028.029567066031,-363.69989607777416,11870.009777806108,6028.029567066031,6028.029567066031,-83.11677715238794,-83.11677715238794,-83.11677715238794,-83.11677715238794,-83.11677715238794,-83.11677715238794,0.0,0.0,0.0,5944.912789913643
2023-03-01,6026.561868299939,-780.400776089612,11957.9523140127,6026.561868299939,6026.561868299939,-199.95111420980498,-199.95111420980498,-199.95111420980498,-199.95111420980498,-199.95111420980498,-199.95111420980498,0.0,0.0,0.0,5826.610754090134
2023-03-02,6025.8280189168945,-81.25156469204042,12421.856587547341,6025.8280189168945,6025.8280189168945,42.126849769157594,42.126849769157594,42.126849769157594,42.126849769157594,42.126849769157594,42.126849769157594,0.0,0.0,0.0,6067.954868686052
2023-03-03,6025.094169533849,415.42198920950676,11946.0170589888,6025.094169533849,6025.094169533849,147.3299989633666,147.3299989633666,147.3299989633666,147.3299989633666,147.3299989633666,147.3299989633666,0.0,0.0,0.0,6172.424168497216
2023-03-04,6024.360320150804,-221.1368497438564,12307.505053433055,6024.360320150804,6024.360320150804,55.78277211913251,55.78277211913251,55.78277211913251,55.78277211913251,55.78277211913251,55.78277211913251,0.0,0.0,0.0,6080.1430922699365
2023-03-05,6023.626470767759,277.40750338185853,12513.146147696145,6023.626470767759,6023.626470767759,642.0742215632242,642.0742215632242,642.0742215632242,642.0742215632242,642.0742215632242,642.0742215632242,0.0,0.0,0.0,6665.700692330984
2023-03-07,6022.158772001668,-766.9653187893114,11315.938957113662,6022.158772001668,6022.158772001668,-604.2459510536462,-604.2459510536462,-604.2459510536462,-604.2459510536462,-604.2459510536462,-604.2459510536462,0.0,0.0,0.0,5417.912820948021
2023-03-08,6021.424922618623,107.95165206174845,11415.73367481924,6021.424922618623,6021.424922618623,-199.95111420813922,-199.95111420813922,-199.95111420813922,-199.95111420813922,-199.95111420813922,-199.95111420813922,0.0,0.0,0.0,5821.473808410484
2023-03-11,6019.223373758409,-403.2630707289417,12104.512554636047,6019.223373758409,6019.223373758409,55.78277211764428,55.78277211764428,55.78277211764428,55.78277211764428,55.78277211764428,55.78277211764428,0.0,0.0,0.0,6075.006145876054
2023-03-12,6018.489524138338,677.7139196066616,13148.1825615229,6018.489524138338,6018.489524138338,642.0742215636569,642.0742215636569,642.0742215636569,642.0742215636569,642.0742215636569,642.0742215636569,0.0,0.0,0.0,6660.563745701995
2023-03-13,6017.755674518267,-339.5309375531037,12408.372730488178,6017.755674518267,6017.755674518267,-83.11677714977512,-83.11677714977512,-83.11677714977512,-83.11677714977512,-83.11677714977512,-83.11677714977512,0.0,0.0,0.0,5934.6388973684925
2023-03-14,6017.021824898196,-754.4709731438815,11880.953291988923,6017.021824898196,6017.021824898196,-604.2459510539782,-604.2459510539782,-604.2459510539782,-604.2459510539782,-604.2459510539782,-604.2459510539782,0.0,0.0,0.0,5412.775873844218
2023-03-15,6016.287975278125,-191.5626712699843,11958.201430965986,6016.287975278125,6016.287975278125,-199.95111420843304,-199.95111420843304,-199.95111420843304,-199.95111420843304,-199.95111420843304,-199.95111420843304,0.0,0.0,0.0,5816.336861069692
2023-03-16,6015.5541256580545,-111.66994938218167,12077.462739032646,6015.5541256580545,6015.5541256580545,42.126849768909736,42.126849768909736,42.126849768909736,42.126849768909736,42.126849768909736,42.126849768909736,0.0,0.0,0.0,6057.680975426964
2023-03-17,6014.820276037983,188.97925301925892,12650.704610006245,6014.820276037983,6014.820276037983,147.3299989633292,147.3299989633292,147.3299989633292,147.3299989633292,147.3299989633292,147.3299989633292,0.0,0.0,0.0,6162.1502750013115
2023-03-18,6014.086426417913,-274.56210156718987,12036.87422926075,6014.086426417913,6014.086426417913,55.78277211785205,55.78277211785205,55.78277211785205,55.78277211785205,55.78277211785205,55.78277211785205,0.0,0.0,0.0,6069.869198535765
2023-03-19,6013.352576797841,237.65941302958115,12751.656763561068,6013.352576797841,6013.352576797841,642.0742215628782,642.0742215628782,642.0742215628782,642.0742215628782,642.0742215628782,642.0742215628782,0.0,0.0,0.0,6655.426798360719
2023-03-20,6012.61872717777,-313.7467116928119,12150.15895703795,6012.61872717777,6012.61872717777,-83.11677714926888,-83.11677714926888,-83.11677714926888,-83.11677714926888,-83.11677714926888,-83.11677714926888,0.0,0.0,0.0,5929.501950028501
2023-03-21,6011.884877557699,-527.1967565847627,11443.356068678404,6011.884877557699,6011.884877557699,-604.2459510543105,-604.2459510543105,-604.2459510543105,-604.2459510543105,-604.2459510543105,-604.2459510543105,0.0,0.0,0.0,5407.638926503389
2023-03-22,6011.151027937628,184.25265193676202,12065.647295899349,6011.151027937628,6011.151027937628,-199.95111421029657,-199.95111421029657,-199.95111421029657,-199.95111421029657,-199.95111421029657,-199.95111421029657,0.0,0.0,0.0,5811.1999137273315
2023-03-23,6010.417178317557,-220.74163438810373,12334.60159215428,6010.417178317557,6010.417178317557,42.12684976949608,42.12684976949608,42.12684976949608,42.12684976949608,42.12684976949608,42.12684976949608,0.0,0.0,0.0,6052.544028087053
2023-03-24,6009.683328697486,-277.3661965225774,12246.076615426226,6009.683328697486,6009.683328697486,147.3299989630103,147.3299989630103,147.3299989630103,147.3299989630103,147.3299989630103,147.3299989630103,0.0,0.0,0.0,6157.0133276604965
2023-03-25,6008.949479077414,7.649834818400784,12294.172857125139,6008.949479077414,6008.949479077414,55.78277211822936,55.78277211822936,55.78277211822936,55.78277211822936,55.78277211822936,55.78277211822936,0.0,0.0,0.0,6064.732251195644
2023-03-26,6008.215629457344,448.170167335357,12964.541246993293,6008.215629457344,6008.215629457344,642.0742215633109,642.0742215633109,642.0742215633109,642.0742215633109,642.0742215633109,642.0742215633109,0.0,0.0,0.0,6650.289851020655
2023-03-27,6007.481779837272,-509.4267355962276,12214.995869802162,6007.481779837272,6007.481779837272,-83.11677714716237,-83.11677714716237,-83.11677714716237,-83.11677714716237,-83.11677714716237,-83.11677714716237,0.0,0.0,0.0,5924.36500269011
2023-03-29,6006.0140805971305,-86.65395575470171,11720.33383517247,6006.0140805971305,6006.0140805971305,-199.9511142105904,-199.9511142105904,-199.9511142105904,-199.9511142105904,-199.9511142105904,-199.9511142105904,0.0,0.0,0.0,5806.06296638654
2023-03-30,6005.280230847939,-150.14568090649402,12667.23885359396,6005.280230847939,6005.280230847939,42.12684976845392,42.12684976845392,42.12684976845392,42.12684976845392,42.12684976845392,42.12684976845392,0.0,0.0,0.0,6047.407080616393
2023-03-31,6004.546381098746,205.82575321958677,12220.693815328616,6004.546381098746,6004.546381098746,147.32999896329164,147.32999896329164,147.32999896329164,147.32999896329164,147.32999896329164,147.32999896329164,0.0,0.0,0.0,6151.876380062037
2023-04-02,6003.078681600359,581.4323186691437,12548.872352681856,6003.078681600359,6003.078681600359,642.0742215633315,642.0742215633315,642.0742215633315,642.0742215633315,642.0742215633315,642.0742215633315,0.0,0.0,0.0,6645.152903163691
2023-04-05,6000.877132352782,-32.80105242108514,11935.785294080344,6000.877132352782,6000.877132352782,-199.95111420990443,-199.95111420990443,-199.95111420990443,-199.95111420990443,-199.95111420990443,-199.95111420990443,0.0,0.0,0.0,5800.926018142877
2023-04-06,6000.143282603589,-273.71142528695674,12612.195865851798,6000.143282603589,6000.143282603589,42.12684976904027,42.12684976904027,42.12684976904027,42.12684976904027,42.12684976904027,42.12684976904027,0.0,0.0,0.0,6042.270132372629
2023-04-08,5998.675583105203,74.86259938508168,12511.4480376353,5998.675583105203,5998.675583105203,55.78277211898405,55.78277211898405,55.78277211898405,55.78277211898405,55.78277211898405,55.78277211898405,0.0,0.0,0.0,6054.4583552241875
2023-04-10,5997.2078836068185,147.94417926223989,12607.82605695349,5997.2078836068185,5997.2078836068185,-83.116777148915,-83.116777148915,-83.116777148915,-83.116777148915,-83.116777148915,-83.116777148915,0.0,0.0,0.0,5914.091106457903
2023-04-11,5996.474033857625,-783.193723330294,11348.470062368953,5996.474033857625,5996.474033857625,-604.2459510553067,-604.2459510553067,-604.2459510553067,-604.2459510553067,-604.2459510553067,-604.2459510553067,0.0,0.0,0.0,5392.228082802318
2023-04-12,5995.740184108432,-426.38357366205474,12415.280682326556,5995.740184108432,5995.740184108432,-199.95111420921856,-199.95111420921856,-199.95111420921856,-199.95111420921856,-199.95111420921856,-199.95111420921856,0.0,0.0,0.0,5795.789069899213
2023-04-13,5995.006334359239,-637.0859113740232,12140.006085622603,5995.006334359239,5995.006334359239,42.12684976820609,42.12684976820609,42.12684976820609,42.12684976820609,42.12684976820609,42.12684976820609,0.0,0.0,0.0,6037.133184127445
2023-04-14,5994.272484610047,-165.67203322272724,12464.882525108625,5994.272484610047,5994.272484610047,147.32999896343358,147.32999896343358,147.32999896343358,147.32999896343358,147.32999896343358,147.32999896343358,0.0,0.0,0.0,6141.602483573481
2023-04-15,5993.5386348608545,-504.88871229152517,12151.033766039842,5993.5386348608545,5993.5386348608545,55.78277211919184,55.78277211919184,55.78277211919184,55.78277211919184,55.78277211919184,55.78277211919184,0.0,0.0,0.0,6049.321406980046
2023-04-17,5992.070935362468,-29.965759582903203,12032.257827712781,5992.070935362468,5992.070935362468,-83.11677715025219,-83.11677715025219,-83.11677715025219,-83.11677715025219,-83.11677715025219,-83.11677715025219,0.0,0.0,0.0,5908.954158212216
2023-04-18,5991.337085613276,-427.5072837468973,11777.756970516737,5991.337085613276,5991.337085613276,-604.2459510540776,-604.2459510540776,-604.2459510540776,-604.2459510540776,-604.2459510540776,-604.2459510540776,0.0,0.0,0.0,5387.0911345591985
2023-04-20,5989.86938611489,-102.94008183073184,12457.111425172661,5989.86938611489,5989.86938611489,42.12684976879241,42.12684976879241,42.12684976879241,42.12684976879241,42.12684976879241,42.12684976879241,0.0,0.0,0.0,6031.996235883683
2023-04-22,5988.401686616505,-20.863689118419654,11694.33321524472,5988.401686616505,5988.401686616505,55.782772119738745,55.782772119738745,55.782772119738745,55.782772119738745,55.782772119738745,55.782772119738745,0.0,0.0,0.0,6044.184458736244
2023-04-23,5987.667836867312,-91.16163604010605,13030.365202683057,5987.667836867312,5987.667836867312,642.0742215630062,642.0742215630062,642.0742215630062,642.0742215630062,642.0742215630062,642.0742215630062,0.0,0.0,0.0,6629.742058430318
2023-04-25,5986.200137368926,-817.8074422007968,11312.73993495022,5986.200137368926,5986.200137368926,-604.2459510544096,-604.2459510544096,-604.2459510544096,-604.2459510544096,-604.2459510544096,-604.2459510544096,0.0,0.0,0.0,5381.954186314517
2023-04-26,5985.466287951897,-370.9410853605274,11819.60546548072,5985.466287951897,5985.466287951897,-199.9511142103961,-199.9511142103961,-199.9511142103961,-199.9511142103961,-199.9511142103961,-199.9511142103961,0.0,0.0,0.0,5785.515173741502
2023-04-27,5984.732438534869,-277.5315446788135,12671.167956850228,5984.732438534869,5984.732438534869,42.126849768668514,42.126849768668514,42.126849768668514,42.126849768668514,42.126849768668514,42.126849768668514,0.0,0.0,0.0,6026.859288303538
2023-04-28,5983.998589117841,-278.56475239035956,11775.39683674956,5983.998589117841,5983.998589117841,147.32999896279597,147.32999896279597,147.32999896279597,147.32999896279597,147.32999896279597,147.32999896279597,0.0,0.0,0.0,6131.328588080637
2023-04-29,5983.264739700813,-278.26958310218174,12307.046475919333,5983.264739700813,5983.264739700813,55.782772118081,55.782772118081,55.782772118081,55.782772118081,55.782772118081,55.782772118081,0.0,0.0,0.0,6039.047511818894
2023-04-30,5982.530890283785,446.8490711971721,13013.356651363893,5982.530890283785,5982.530890283785,642.0742215628331,642.0742215628331,642.0742215628331,642.0742215628331,642.0742215628331,642.0742215628331,0.0,0.0,0.0,6624.6051118466185
2023-05-02,5981.063191449727,-309.22135319218603,11533.290925829635,5981.063191449727,5981.063191449727,-604.2459510536866,-604.2459510536866,-604.2459510536866,-604.2459510536866,-604.2459510536866,-604.2459510536866,0.0,0.0,0.0,5376.817240396041
2023-05-03,5980.329342032699,-503.49896544203074,11809.413475558245,5980.329342032699,5980.329342032699,-199.95111420971014,-199.95111420971014,-199.95111420971014,-199.95111420971014,-199.95111420971014,-199.95111420971014,0.0,0.0,0.0,5780.378227822989
2023-05-04,5979.595492615671,161.50886179943478,12247.293487737606,5979.595492615671,5979.595492615671,42.126849768336626,42.126849768336626,42.126849768336626,42.126849768336626,42.126849768336626,42.126849768336626,0.0,0.0,0.0,6021.722342384008
2023-05-05,5978.861643198642,150.22070181852763,12190.694533768712,5978.861643198642,5978.861643198642,147.32999896307726,147.32999896307726,147.32999896307726,147.32999896307726,147.32999896307726,147.32999896307726,0.0,0.0,0.0,6126.191642161719
2023-05-06,5978.127793781614,-242.53858841769716,12383.724227775825,5978.127793781614,5978.127793781614,55.78277211845826,55.78277211845826,55.78277211845826,55.78277211845826,55.78277211845826,55.78277211845826,0.0,0.0,0.0,6033.9105659000725
2023-05-07,5977.393944364586,609.189074842383,13094.704629492117,5977.393944364586,5977.393944364586,642.0742215632656,642.0742215632656,642.0742215632656,642.0742215632656,642.0742215632656,642.0742215632656,0.0,0.0,0.0,6619.468165927851
2023-05-09,5975.92624553053,-831.2311811333088,11597.298194565126,5975.92624553053,5975.92624553053,-604.2459510529633,-604.2459510529633,-604.2459510529633,-604.2459510529633,-604.2459510529633,-604.2459510529633,0.0,0.0,0.0,5371.680294477566
2023-05-10,5975.192396113501,-117.43857973624408,12121.756128590107,5975.192396113501,5975.192396113501,-199.95111421000394,-199.95111421000394,-199.95111421000394,-199.95111421000394,-199.95111421000394,-199.95111421000394,0.0,0.0,0.0,5775.241281903497
2023-05-11,5974.458546696473,-574.1424726411485,12905.430768691213,5974.458546696473,5974.458546696473,42.12684976821272,42.12684976821272,42.12684976821272,42.12684976821272,42.12684976821272,42.12684976821272,0.0,0.0,0.0,6016.585396464686
2023-05-12,5973.724697279445,-113.53089066317325,12035.065770463045,5973.724697279445,5973.724697279445,147.32999896275842,147.32999896275842,147.32999896275842,147.32999896275842,147.32999896275842,147.32999896275842,0.0,0.0,0.0,6121.054696242203
2023-05-13,5972.990847862416,-547.0799652032547,11969.841597125753,5972.990847862416,5972.990847862416,55.782772118835624,55.782772118835624,55.782772118835624,55.782772118835624,55.782772118835624,55.782772118835624,0.0,0.0,0.0,6028.773619981252
2023-05-14,5972.256998445388,12.416300038703838,12525.314460455815,5972.256998445388,5972.256998445388,642.0742215630926,642.0742215630926,642.0742215630926,642.0742215630926,642.0742215630926,642.0742215630926,0.0,0.0,0.0,6614.33122000848
2023-05-16,5970.7892996113305,-1052.953683064878,11448.254764527594,5970.7892996113305,5970.7892996113305,-604.2459510543507,-604.2459510543507,-604.2459510543507,-604.2459510543507,-604.2459510543507,-604.2459510543507,0.0,0.0,0.0,5366.54334855698
2023-05-17,5970.055456414159,-771.3268486553239,11960.134657626993,5970.055456414159,5970.055456414159,-199.9511142083382,-199.9511142083382,-199.9511142083382,-199.9511142083382,-199.9511142083382,-199.9511142083382,0.0,0.0,0.0,5770.104342205821
2023-05-19,5968.587770019816,-420.5538034409859,12116.040693369096,5968.587770019816,5968.587770019816,147.32999896273972,147.32999896273972,147.32999896273972,147.32999896273972,147.32999896273972,147.32999896273972,0.0,0.0,0.0,6115.917768982556
2023-05-20,5967.853926822645,287.9288842225083,11920.521637883585,5967.853926822645,5967.853926822645,55.78277211734743,55.78277211734743,55.78277211734743,55.78277211734743,55.78277211734743,55.78277211734743,0.0,0.0,0.0,6023.636698939992
2023-05-21,5967.120083625473,608.730615708203,12951.007679223434,5967.120083625473,5967.120083625473,642.0742215635252,642.0742215635252,642.0742215635252,642.0742215635252,642.0742215635252,642.0742215635252,0.0,0.0,0.0,6609.194305188998
2023-05-23,5965.65239723113,-882.869907467907,11929.545411513665,5965.65239723113,5965.65239723113,-604.2459510536276,-604.2459510536276,-604.2459510536276,-604.2459510536276,-604.2459510536276,-604.2459510536276,0.0,0.0,0.0,5361.406446177502
2023-05-24,5964.918554033959,-192.92030884464788,11677.693052753024,5964.918554033959,5964.918554033959,-199.951114208632,-199.951114208632,-199.951114208632,-199.951114208632,-199.951114208632,-199.951114208632,0.0,0.0,0.0,5764.967439825326
2023-05-25,5964.1847108367865,-212.81994296215842,12038.703020734423,5964.1847108367865,5964.1847108367865,42.126849768675115,42.126849768675115,42.126849768675115,42.126849768675115,42.126849768675115,42.126849768675115,0.0,0.0,0.0,6006.311560605462
2023-05-26,5963.450867639615,-96.71144346352483,11859.601932054158,5963.450867639615,5963.450867639615,147.32999896320038,147.32999896320038,147.32999896320038,147.32999896320038,147.32999896320038,147.32999896320038,0.0,0.0,0.0,6110.780866602816
2023-05-27,5962.717024442443,-124.45637128042986,12439.311663699036,5962.717024442443,5962.717024442443,55.78277211772474,55.78277211772474,55.78277211772474,55.78277211772474,55.78277211772474,55.78277211772474,0.0,0.0,0.0,6018.499796560168
2023-05-28,5961.983181245272,476.3348401201482,12561.060306646665,5961.983181245272,5961.983181245272,642.0742215627464,642.0742215627464,642.0742215627464,642.0742215627464,642.0742215627464,642.0742215627464,0.0,0.0,0.0,6604.057402808018
2023-05-29,5961.2493380481,-510.9851686185719,11934.413811018952,5961.2493380481,5961.2493380481,-83.11677715022296,-83.11677715022296,-83.11677715022296,-83.11677715022296,-83.11677715022296,-83.11677715022296,0.0,0.0,0.0,5878.132560897877
2023-05-30,5960.515494850929,-901.447319499939,11556.615237892036,5960.515494850929,5960.515494850929,-604.245951054509,-604.245951054509,-604.245951054509,-604.245951054509,-604.245951054509,-604.245951054509,0.0,0.0,0.0,5356.26954379642
2023-06-01,5959.047808456586,-57.467107912818484,11895.75978751621,5959.047808456586,5959.047808456586,42.12684976926143,42.12684976926143,42.12684976926143,42.12684976926143,42.12684976926143,42.12684976926143,0.0,0.0,0.0,6001.174658225847
2023-06-02,5958.3139652594145,289.05041735245703,12400.705175730634,5958.3139652594145,5958.3139652594145,147.32999896318168,147.32999896318168,147.32999896318168,147.32999896318168,147.32999896318168,147.32999896318168,0.0,0.0,0.0,6105.643964222596
2023-06-03,5957.5801220622425,-273.4409490970852,12105.952508484746,5957.5801220622425,5957.5801220622425,55.78277211810206,55.78277211810206,55.78277211810206,55.78277211810206,55.78277211810206,55.78277211810206,0.0,0.0,0.0,6013.3628941803445
2023-06-05,5956.112435667899,-322.86473526342104,11889.423762555813,5956.112435667899,5956.112435667899,-83.11677715063848,-83.11677715063848,-83.11677715063848,-83.11677715063848,-83.11677715063848,-83.11677715063848,0.0,0.0,0.0,5872.99565851726
2023-06-08,5953.910906076385,-565.1310950049193,12088.835783412289,5953.910906076385,5953.910906076385,42.126849768427235,42.126849768427235,42.126849768427235,42.126849768427235,42.126849768427235,42.126849768427235,0.0,0.0,0.0,5996.037755844812
2023-06-09,5953.374524764277,-50.85003778834634,12388.077270457745,5953.374524764277,5953.374524764277,147.3299989631628,147.3299989631628,147.3299989631628,147.3299989631628,147.3299989631628,147.3299989631628,0.0,0.0,0.0,6100.704523727441
2023-06-10,5952.838143452172,-278.9397012573833,11971.994274610053,5952.838143452172,5952.838143452172,55.78277211830983,55.78277211830983,55.78277211830983,55.78277211830983,55.78277211830983,55.78277211830983,0.0,0.0,0.0,6008.620915570482
2023-06-12,5951.765380827959,-424.35191566780725,11857.083290993383,5951.765380827959,5951.765380827959,-83.11677715197568,-83.11677715197568,-83.11677715197568,-83.11677715197568,-83.11677715197568,-83.11677715197568,0.0,0.0,0.0,5868.648603675983
2023-06-13,5951.228999515852,-886.8558226899389,11618.59340253482,5951.228999515852,5951.228999515852,-604.2459510541179,-604.2459510541179,-604.2459510541179,-604.2459510541179,-604.2459510541179,-604.2459510541179,0.0,0.0,0.0,5346.983048461734
2023-06-14,5950.692618203746,-460.04042198840745,12067.653724527061,5950.692618203746,5950.692618203746,-199.95111420912366,-199.95111420912366,-199.95111420912366,-199.95111420912366,-199.95111420912366,-199.95111420912366,0.0,0.0,0.0,5750.741503994623
2023-06-17,5949.083474267426,-55.6276674375619,11900.816333765619,5949.083474267426,5949.083474267426,55.78277211851762,55.78277211851762,55.78277211851762,55.78277211851762,55.78277211851762,55.78277211851762,0.0,0.0,0.0,6004.866246385944
2023-06-18,5948.54709295532,239.89670560587751,12963.033560953081,5948.54709295532,5948.54709295532,642.0742215630268,642.0742215630268,642.0742215630268,642.0742215630268,642.0742215630268,642.0742215630268,0.0,0.0,0.0,6590.621314518347
2023-06-19,5948.010711643214,-444.51369383039594,12142.437134830412,5948.010711643214,5948.010711643214,-83.1167771514694,-83.1167771514694,-83.1167771514694,-83.1167771514694,-83.1167771514694,-83.1167771514694,0.0,0.0,0.0,5864.893934491744
2023-06-20,5947.474330331107,-1074.2742158722654,11135.01456756722,5947.474330331107,5947.474330331107,-604.24595105445,-604.24595105445,-604.24595105445,-604.24595105445,-604.24595105445,-604.24595105445,0.0,0.0,0.0,5343.2283792766575
2023-06-21,5946.937949019,-615.035619840327,11947.862025920242,5946.937949019,5946.937949019,-199.95111420941748,-199.95111420941748,-199.95111420941748,-199.95111420941748,-199.95111420941748,-199.95111420941748,0.0,0.0,0.0,5746.986834809582
2023-06-22,5946.401567706894,-264.8280316775287,11730.98092085939,5946.401567706894,5946.401567706894,42.12684976868172,42.12684976868172,42.12684976868172,42.12684976868172,42.12684976868172,42.12684976868172,0.0,0.0,0.0,5988.528417475575
2023-06-23,5945.865186394788,-800.2970840193941,12294.199624206589,5945.865186394788,5945.865186394788,147.32999896330472,147.32999896330472,147.32999896330472,147.32999896330472,147.32999896330472,147.32999896330472,0.0,0.0,0.0,6093.195185358093
2023-06-24,5945.328805082681,-125.6153532738093,12173.11975809149,5945.328805082681,5945.328805082681,55.78277211889494,55.78277211889494,55.78277211889494,55.78277211889494,55.78277211889494,55.78277211889494,0.0,0.0,0.0,6001.111577201576
2023-06-25,5944.792423770575,334.2165979932438,13459.216798740958,5944.792423770575,5944.792423770575,642.0742215628538,642.0742215628538,642.0742215628538,642.0742215628538,642.0742215628538,642.0742215628538,0.0,0.0,0.0,6586.866645333428
2023-06-26,5944.256042458468,-590.9002601500309,12247.683075510333,5944.256042458468,5944.256042458468,-83.11677714844113,-83.11677714844113,-83.11677714844113,-83.11677714844113,-83.11677714844113,-83.11677714844113,0.0,0.0,0.0,5861.1392653100265
2023-06-27,5943.719661146362,-1307.7108986375206,11915.101131827128,5943.719661146362,5943.719661146362,-604.245951054276,-604.245951054276,-604.245951054276,-604.245951054276,-604.245951054276,-604.245951054276,0.0,0.0,0.0,5339.473710092087
2023-06-28,5943.183279834256,-448.19030177297145,12113.34962779358,5943.183279834256,5943.183279834256,-199.9511142097113,-199.9511142097113,-199.9511142097113,-199.9511142097113,-199.9511142097113,-199.9511142097113,0.0,0.0,0.0,5743.232165624544
2023-06-29,5942.646898522149,-450.86331051349094,12126.62156047431,5942.646898522149,5942.646898522149,42.12684976855779,42.12684976855779,42.12684976855779,42.12684976855779,42.12684976855779,42.12684976855779,0.0,0.0,0.0,5984.773748290707
2023-06-30,5942.110982039216,-523.1925996385513,12137.268780508692,5942.110982039216,5942.110982039216,147.32999896358606,147.32999896358606,147.32999896358606,147.32999896358606,147.32999896358606,147.32999896358606,0.0,0.0,0.0,6089.440981002802
2023-07-01,5941.575065556283,-637.7239444512632,12543.266879054272,5941.575065556283,5941.575065556283,55.78277211927225,55.78277211927225,55.78277211927225,55.78277211927225,55.78277211927225,55.78277211927225,0.0,0.0,0.0,5997.357837675556
2023-07-03,5940.5032325904185,392.0537709792491,12440.310025276414,5940.5032325904185,5940.5032325904185,-83.1167771488566,-83.1167771488566,-83.1167771488566,-83.1167771488566,-83.1167771488566,-83.1167771488566,0.0,0.0,0.0,5857.386455441562
2023-07-04,5939.967316107485,-889.4814143627232,11846.626876038887,5939.967316107485,5939.967316107485,-604.2459510535527,-604.2459510535527,-604.2459510535527,-604.2459510535527,-604.2459510535527,-604.2459510535527,0.0,0.0,0.0,5335.7213650539325
2023-07-05,5939.431399624552,-444.13975079166624,12550.724990303392,5939.431399624552,5939.431399624552,-199.95111420902535,-199.95111420902535,-199.95111420902535,-199.95111420902535,-199.95111420902535,-199.95111420902535,0.0,0.0,0.0,5739.480285415527
2023-07-06,5938.8954831416195,-226.90939026358683,11956.531338322417,5938.8954831416195,5938.8954831416195,42.126849768433864,42.126849768433864,42.126849768433864,42.126849768433864,42.126849768433864,42.126849768433864,0.0,0.0,0.0,5981.022332910054
2023-07-07,5938.359566658687,-105.88610533417308,12391.197633845322,5938.359566658687,5938.359566658687,147.32999896326723,147.32999896326723,147.32999896326723,147.32999896326723,147.32999896326723,147.32999896326723,0.0,0.0,0.0,6085.689565621954
2023-07-09,5937.287733692821,-110.2124873002544,12802.935248930125,5937.287733692821,5937.287733692821,642.0742215637188,642.0742215637188,642.0742215637188,642.0742215637188,642.0742215637188,642.0742215637188,0.0,0.0,0.0,6579.36195525654
2023-07-10,5936.751817209888,-1100.5447723147984,12079.002114454557,5936.751817209888,5936.751817209888,-83.11677715019378,-83.11677715019378,-83.11677715019378,-83.11677715019378,-83.11677715019378,-83.11677715019378,0.0,0.0,0.0,5853.635040059694
2023-07-11,5936.215900726956,-757.7058222686836,11444.06576562405,5936.215900726956,5936.215900726956,-604.2459510549401,-604.2459510549401,-604.2459510549401,-604.2459510549401,-604.2459510549401,-604.2459510549401,0.0,0.0,0.0,5331.969949672016
2023-07-12,5935.679984244023,-682.5276530389565,11866.248464647548,5935.679984244023,5935.679984244023,-199.9511142083394,-199.9511142083394,-199.9511142083394,-199.9511142083394,-199.9511142083394,-199.9511142083394,0.0,0.0,0.0,5735.728870035684
2023-07-13,5935.14406776109,-278.75481081014107,11886.649718428498,5935.14406776109,5935.14406776109,42.12684976810198,42.12684976810198,42.12684976810198,42.12684976810198,42.12684976810198,42.12684976810198,0.0,0.0,0.0,5977.270917529192
2023-07-14,5934.6081512781575,370.2205984439599,11982.184912399589,5934.6081512781575,5934.6081512781575,147.32999896324853,147.32999896324853,147.32999896324853,147.32999896324853,147.32999896324853,147.32999896324853,0.0,0.0,0.0,6081.938150241406
2023-07-15,5934.072234795225,-464.76685062608414,13111.111588169186,5934.072234795225,5934.072234795225,55.782772117991776,55.782772117991776,55.782772117991776,55.782772117991776,55.782772117991776,55.782772117991776,0.0,0.0,0.0,5989.855006913217
2023-07-18,5932.464485346426,-772.4070201834194,11606.763409411993,5932.464485346426,5932.464485346426,-604.2459510542171,-604.2459510542171,-604.2459510542171,-604.2459510542171,-604.2459510542171,-604.2459510542171,0.0,0.0,0.0,5328.218534292209
2023-07-19,5931.928568863494,-153.32454588357493,11519.247765285894,5931.928568863494,5931.928568863494,-199.95111421020295,-199.95111421020295,-199.95111421020295,-199.95111421020295,-199.95111421020295,-199.95111421020295,0.0,0.0,0.0,5731.977454653291
2023-07-21,5930.856735897628,-78.92084881451575,12080.539492435977,5930.856735897628,5930.856735897628,147.32999896292975,147.32999896292975,147.32999896292975,147.32999896292975,147.32999896292975,147.32999896292975,0.0,0.0,0.0,6078.186734860557
